36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:47:28.598 (2379448753)|STATEMENT_EXECUTE|[73]
14:47:28.598 (2379454603)|METHOD_EXIT|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.createNewRequest(Case, Date)
14:47:28.598 (2379461716)|VARIABLE_SCOPE_BEGIN|[26]|newMaintenanceRequest|Case|true|false
14:47:28.598 (2379478672)|VARIABLE_ASSIGNMENT|[26]|newMaintenanceRequest|{"Type":"Routine Maintenance","Subject":"1984 AMC Spirit Coup (1 more) ...","Status":"New","Equipment__c":"01tf4000000gN1AAAU","Date_Reported__c":"2018-06-06T00:00:00.000Z","Vehicle__c":"a00f4000009dfhfAAA","Date_Due__c":"2018-06-06T00:00:00.000Z"}|0x17d52c12
14:47:28.598 (2379486571)|STATEMENT_EXECUTE|[27]
14:47:28.598 (2379495936)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
14:47:28.598 (2379502451)|STATEMENT_EXECUTE|[28]
14:47:28.598 (2379507980)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:28.598 (2379521239)|HEAP_ALLOCATE|[19]|Bytes:5
14:47:28.598 (2379545010)|HEAP_ALLOCATE|[19]|Bytes:4
14:47:28.598 (2379550405)|VARIABLE_SCOPE_BEGIN|[19]|oldRequestId|Id|false|false
14:47:28.598 (2379613768)|VARIABLE_ASSIGNMENT|[19]|oldRequestId|"500f400000569pPAAQ"
14:47:28.598 (2379620156)|STATEMENT_EXECUTE|[19]
14:47:28.598 (2379621743)|STATEMENT_EXECUTE|[20]
14:47:28.598 (2379635776)|VARIABLE_SCOPE_BEGIN|[20]|oldRequest|Case|true|false
14:47:28.598 (2379863883)|VARIABLE_ASSIGNMENT|[20]|oldRequest|{"Status":"New","LastModifiedDate":"2018-06-06T17:47:27.000Z","IsDeleted":false,"Priority":"Medium","Equipment__c":"01tf4000000gN1AAAU","IsClosed":false,"Subject":"1984 AMC Spirit Coup (1 more) ...","SystemModstamp":"2018-06-06T17:47:27.000Z","BusinessHoursId":"01mf4000000oPmtAAE","Vehicle__c":"a00f4000009dfhfAAA","Type":"Routine Maintenance","CreatedById":"005f4000001pRJZAA2","IsEscalated":false,"OwnerId":"005f4000001pRJZAA2","CreatedDate":"2018-06-06T17:47:27.000Z","IsClosedOnCreate":false,"CaseNumber":"00001154","Id":"500f400000569pPAAQ","Date_Reported__c":"2018-06-06T00:00:00.000Z","LastModifiedById":"005f4000001pRJZAA2"}|0x48aa68bf
14:47:28.598 (2379878205)|STATEMENT_EXECUTE|[21]
14:47:28.598 (2379892491)|VARIABLE_SCOPE_BEGIN|[21]|newRequest|Case|true|false
14:47:28.598 (2380089440)|VARIABLE_ASSIGNMENT|[21]|newRequest|{"Status":"Closed","LastModifiedDate":"2018-06-06T17:47:28.000Z","IsDeleted":false,"Priority":"Medium","Equipment__c":"01tf4000000gN1AAAU","IsClosed":true,"Subject":"1984 AMC Spirit Coup (1 more) ...","SystemModstamp":"2018-06-06T17:47:29.000Z","BusinessHoursId":"01mf4000000oPmtAAE","Vehicle__c":"a00f4000009dfhfAAA","Type":"Routine Maintenance","CreatedById":"005f4000001pRJZAA2","IsEscalated":false,"OwnerId":"005f4000001pRJZAA2","CreatedDate":"2018-06-06T17:47:27.000Z","IsClosedOnCreate":false,"CaseNumber":"00001154","Id":"500f400000569pPAAQ","Date_Reported__c":"2018-06-06T00:00:00.000Z","ClosedDate":"2018-06-06T17:47:28.000Z","LastModifiedById":"005f4000001pRJZAA2"}|0x483a207c
14:47:28.598 (2380152031)|STATEMENT_EXECUTE|[24]
14:47:28.598 (2380155650)|STATEMENT_EXECUTE|[26]
14:47:28.598 (2380164026)|METHOD_ENTRY|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.calculateMaintenanceCycle(Id, List<Work_Part__c>)
14:47:28.598 (2380175360)|VARIABLE_SCOPE_BEGIN|[40]|oldRequestId|Id|false|false
14:47:28.598 (2380241278)|VARIABLE_ASSIGNMENT|[40]|oldRequestId|"500f400000569pPAAQ"
14:47:28.598 (2380247329)|VARIABLE_SCOPE_BEGIN|[40]|allWorkParts|List<Work_Part__c>|true|false
14:47:28.598 (2380258241)|VARIABLE_ASSIGNMENT|[40]|allWorkParts|[]|0x3ceb64ef
14:47:28.598 (2380264821)|STATEMENT_EXECUTE|[40]
14:47:28.598 (2380285140)|HEAP_ALLOCATE|[41]|Bytes:5
14:47:28.598 (2380298526)|VARIABLE_ASSIGNMENT|[41]|wp|null|
14:47:28.598 (2380303286)|STATEMENT_EXECUTE|[41]
14:47:28.598 (2380304969)|STATEMENT_EXECUTE|[46]
14:47:28.598 (2380313545)|HEAP_ALLOCATE|[46]|Bytes:4
14:47:28.598 (2380324708)|VARIABLE_SCOPE_BEGIN|[46]|maintenanceCycleDays|List<Decimal>|true|false
14:47:28.598 (2380344743)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:28.598 (2380352600)|VARIABLE_ASSIGNMENT|[46]|maintenanceCycleDays|[]|0x22d58e88
14:47:28.598 (2380357395)|STATEMENT_EXECUTE|[47]
14:47:28.598 (2380360997)|VARIABLE_SCOPE_BEGIN|[47]|shortestMaintenanceCycleDay|Integer|false|false
14:47:28.598 (2380367753)|HEAP_ALLOCATE|[47]|Bytes:4
14:47:28.598 (2380374750)|VARIABLE_ASSIGNMENT|[47]|shortestMaintenanceCycleDay|0
14:47:28.598 (2380386945)|STATEMENT_EXECUTE|[48]
14:47:28.598 (2380388591)|STATEMENT_EXECUTE|[55]
14:47:28.598 (2380401878)|HEAP_ALLOCATE|[55]|Bytes:4
14:47:28.598 (2380415132)|HEAP_ALLOCATE|[55]|Bytes:4
14:47:28.598 (2380428565)|VARIABLE_SCOPE_BEGIN|[55]|maintenanceCycleDate|Date|false|false
14:47:28.598 (2380444032)|VARIABLE_ASSIGNMENT|[55]|maintenanceCycleDate|"2018-06-06T00:00:00.000Z"
14:47:28.598 (2380448935)|STATEMENT_EXECUTE|[56]
14:47:28.598 (2380454461)|METHOD_EXIT|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.calculateMaintenanceCycle(Id, List<Work_Part__c>)
14:47:28.598 (2380462733)|METHOD_ENTRY|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.createNewRequest(Case, Date)
14:47:28.598 (2380467797)|VARIABLE_SCOPE_BEGIN|[59]|oldRequest|Case|true|false
14:47:28.598 (2380643276)|VARIABLE_ASSIGNMENT|[59]|oldRequest|{"Status":"New","LastModifiedDate":"2018-06-06T17:47:27.000Z","IsDeleted":false,"Priority":"Medium","Equipment__c":"01tf4000000gN1AAAU","IsClosed":false,"Subject":"1984 AMC Spirit Coup (1 more) ...","SystemModstamp":"2018-06-06T17:47:27.000Z","BusinessHoursId":"01mf4000000oPmtAAE","Vehicle__c":"a00f4000009dfhfAAA","Type":"Routine Maintenance","CreatedById":"005f4000001pRJZAA2","IsEscalated":false,"OwnerId":"005f4000001pRJZAA2","CreatedDate":"2018-06-06T17:47:27.000Z","IsClosedOnCreate":false,"CaseNumber":"00001154","Id":"500f400000569pPAAQ","Date_Reported__c":"2018-06-06T00:00:00.000Z","LastModifiedById":"005f4000001pRJZAA2"}|0x48aa68bf
14:47:28.598 (2380656915)|VARIABLE_SCOPE_BEGIN|[59]|maintenanceCycleDate|Date|false|false
14:47:28.598 (2380666785)|VARIABLE_ASSIGNMENT|[59]|maintenanceCycleDate|"2018-06-06T00:00:00.000Z"
14:47:28.598 (2380671858)|STATEMENT_EXECUTE|[59]
14:47:28.598 (2380673467)|STATEMENT_EXECUTE|[60]
14:47:28.598 (2380680803)|VARIABLE_SCOPE_BEGIN|[60]|vehicle|Id|false|false
14:47:28.598 (2380740263)|VARIABLE_ASSIGNMENT|[60]|vehicle|"a00f4000009dfhfAAA"
14:47:28.598 (2380745722)|STATEMENT_EXECUTE|[61]
14:47:28.598 (2380751109)|VARIABLE_SCOPE_BEGIN|[61]|equipment|Id|false|false
14:47:28.598 (2380796789)|VARIABLE_ASSIGNMENT|[61]|equipment|"01tf4000000gN1AAAU"
14:47:28.598 (2380802005)|STATEMENT_EXECUTE|[62]
14:47:28.598 (2380811627)|VARIABLE_SCOPE_BEGIN|[62]|requestOrigin|String|false|false
14:47:28.598 (2380820674)|VARIABLE_ASSIGNMENT|[62]|requestOrigin|null
14:47:28.598 (2380824729)|STATEMENT_EXECUTE|[63]
14:47:28.598 (2380847567)|VARIABLE_SCOPE_BEGIN|[63]|requestSubject|String|false|false
14:47:28.598 (2380857759)|VARIABLE_ASSIGNMENT|[63]|requestSubject|"1984 AMC Spirit Coup (1 more) ..."
14:47:28.598 (2380862423)|STATEMENT_EXECUTE|[64]
14:47:28.598 (2380874859)|HEAP_ALLOCATE|[64]|Bytes:4
14:47:28.598 (2380885189)|VARIABLE_SCOPE_BEGIN|[64]|reportDate|Date|false|false
14:47:28.598 (2380898835)|VARIABLE_ASSIGNMENT|[64]|reportDate|"2018-06-06T00:00:00.000Z"
14:47:28.598 (2380905983)|STATEMENT_EXECUTE|[65]
14:47:28.598 (2380920570)|HEAP_ALLOCATE|[65]|Bytes:4
14:47:28.598 (2380945686)|VARIABLE_ASSIGNMENT|[65]|this.Type|"Routine Maintenance"|0x667c1ff5
14:47:28.598 (2380960773)|VARIABLE_ASSIGNMENT|[65]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x667c1ff5
14:47:28.598 (2380974085)|VARIABLE_ASSIGNMENT|[65]|this.Origin|null|0x667c1ff5
14:47:28.598 (2380986518)|VARIABLE_ASSIGNMENT|[65]|this.Status|"New"|0x667c1ff5
14:47:28.598 (2381003953)|VARIABLE_ASSIGNMENT|[65]|this.Equipment__c|"01tf4000000gN1AAAU"|0x667c1ff5
14:47:28.598 (2381020987)|VARIABLE_ASSIGNMENT|[65]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x667c1ff5
14:47:28.598 (2381037631)|VARIABLE_ASSIGNMENT|[65]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x667c1ff5
14:47:28.598 (2381051932)|VARIABLE_ASSIGNMENT|[65]|this.Date_Due__c|"2018-06-06T00:00:00.000Z"|0x667c1ff5
14:47:28.598 (2381063964)|VARIABLE_SCOPE_BEGIN|[65]|newRequest|Case|true|false
14:47:28.598 (2381083994)|VARIABLE_ASSIGNMENT|[65]|newRequest|{"Type":"Routine Maintenance","Subject":"1984 AMC Spirit Coup (1 more) ...","Status":"New","Equipment__c":"01tf4000000gN1AAAU","Date_Reported__c":"2018-06-06T00:00:00.000Z","Vehicle__c":"a00f4000009dfhfAAA","Date_Due__c":"2018-06-06T00:00:00.000Z"}|0x667c1ff5
14:47:28.598 (2381092037)|STATEMENT_EXECUTE|[73]
14:47:28.598 (2381097732)|METHOD_EXIT|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.createNewRequest(Case, Date)
14:47:28.598 (2381104389)|VARIABLE_SCOPE_BEGIN|[26]|newMaintenanceRequest|Case|true|false
14:47:28.598 (2381121092)|VARIABLE_ASSIGNMENT|[26]|newMaintenanceRequest|{"Type":"Routine Maintenance","Subject":"1984 AMC Spirit Coup (1 more) ...","Status":"New","Equipment__c":"01tf4000000gN1AAAU","Date_Reported__c":"2018-06-06T00:00:00.000Z","Vehicle__c":"a00f4000009dfhfAAA","Date_Due__c":"2018-06-06T00:00:00.000Z"}|0x667c1ff5
14:47:28.598 (2381128514)|STATEMENT_EXECUTE|[27]
14:47:28.598 (2381137904)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
14:47:28.598 (2381144316)|STATEMENT_EXECUTE|[28]
14:47:28.598 (2381149773)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:28.598 (2381162979)|HEAP_ALLOCATE|[19]|Bytes:5
14:47:28.598 (2381186640)|HEAP_ALLOCATE|[19]|Bytes:4
14:47:28.598 (2381192106)|VARIABLE_SCOPE_BEGIN|[19]|oldRequestId|Id|false|false
14:47:28.598 (2381249875)|VARIABLE_ASSIGNMENT|[19]|oldRequestId|"500f400000569pQAAQ"
14:47:28.598 (2381256300)|STATEMENT_EXECUTE|[19]
14:47:28.598 (2381258232)|STATEMENT_EXECUTE|[20]
14:47:28.598 (2381272404)|VARIABLE_SCOPE_BEGIN|[20]|oldRequest|Case|true|false
14:47:28.598 (2381496003)|VARIABLE_ASSIGNMENT|[20]|oldRequest|{"Status":"New","LastModifiedDate":"2018-06-06T17:47:27.000Z","IsDeleted":false,"Priority":"Medium","Equipment__c":"01tf4000000gN1AAAU","IsClosed":false,"Subject":"1984 AMC Spirit Coup (1 more) ...","SystemModstamp":"2018-06-06T17:47:27.000Z","BusinessHoursId":"01mf4000000oPmtAAE","Vehicle__c":"a00f4000009dfhfAAA","Type":"Routine Maintenance","CreatedById":"005f4000001pRJZAA2","IsEscalated":false,"OwnerId":"005f4000001pRJZAA2","CreatedDate":"2018-06-06T17:47:27.000Z","IsClosedOnCreate":false,"CaseNumber":"00001155","Id":"500f400000569pQAAQ","Date_Reported__c":"2018-06-06T00:00:00.000Z","LastModifiedById":"005f4000001pRJZAA2"}|0x5d322c66
14:47:28.598 (2381509529)|STATEMENT_EXECUTE|[21]
14:47:28.598 (2381524231)|VARIABLE_SCOPE_BEGIN|[21]|newRequest|Case|true|false
14:47:28.598 (2381727858)|VARIABLE_ASSIGNMENT|[21]|newRequest|{"Status":"Closed","LastModifiedDate":"2018-06-06T17:47:28.000Z","IsDeleted":false,"Priority":"Medium","Equipment__c":"01tf4000000gN1AAAU","IsClosed":true,"Subject":"1984 AMC Spirit Coup (1 more) ...","SystemModstamp":"2018-06-06T17:47:29.000Z","BusinessHoursId":"01mf4000000oPmtAAE","Vehicle__c":"a00f4000009dfhfAAA","Type":"Routine Maintenance","CreatedById":"005f4000001pRJZAA2","IsEscalated":false,"OwnerId":"005f4000001pRJZAA2","CreatedDate":"2018-06-06T17:47:27.000Z","IsClosedOnCreate":false,"CaseNumber":"00001155","Id":"500f400000569pQAAQ","Date_Reported__c":"2018-06-06T00:00:00.000Z","ClosedDate":"2018-06-06T17:47:28.000Z","LastModifiedById":"005f4000001pRJZAA2"}|0x63f4e9fb
14:47:28.598 (2381779601)|STATEMENT_EXECUTE|[24]
14:47:28.598 (2381781514)|STATEMENT_EXECUTE|[26]
14:47:28.598 (2381787311)|METHOD_ENTRY|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.calculateMaintenanceCycle(Id, List<Work_Part__c>)
14:47:28.598 (2381794677)|VARIABLE_SCOPE_BEGIN|[40]|oldRequestId|Id|false|false
14:47:28.598 (2381852333)|VARIABLE_ASSIGNMENT|[40]|oldRequestId|"500f400000569pQAAQ"
14:47:28.598 (2381858838)|VARIABLE_SCOPE_BEGIN|[40]|allWorkParts|List<Work_Part__c>|true|false
14:47:28.598 (2381870365)|VARIABLE_ASSIGNMENT|[40]|allWorkParts|[]|0x3ceb64ef
14:47:28.598 (2381876512)|STATEMENT_EXECUTE|[40]
14:47:28.598 (2381895330)|HEAP_ALLOCATE|[41]|Bytes:5
14:47:28.598 (2381907331)|VARIABLE_ASSIGNMENT|[41]|wp|null|
14:47:28.598 (2381912380)|STATEMENT_EXECUTE|[41]
14:47:28.598 (2381914018)|STATEMENT_EXECUTE|[46]
14:47:28.598 (2381921809)|HEAP_ALLOCATE|[46]|Bytes:4
14:47:28.598 (2381933523)|VARIABLE_SCOPE_BEGIN|[46]|maintenanceCycleDays|List<Decimal>|true|false
14:47:28.598 (2381956431)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:28.598 (2381963953)|VARIABLE_ASSIGNMENT|[46]|maintenanceCycleDays|[]|0x2e66c80c
14:47:28.598 (2381969000)|STATEMENT_EXECUTE|[47]
14:47:28.598 (2381972258)|VARIABLE_SCOPE_BEGIN|[47]|shortestMaintenanceCycleDay|Integer|false|false
14:47:28.598 (2381978766)|HEAP_ALLOCATE|[47]|Bytes:4
14:47:28.598 (2381984805)|VARIABLE_ASSIGNMENT|[47]|shortestMaintenanceCycleDay|0
14:47:28.598 (2381997559)|STATEMENT_EXECUTE|[48]
14:47:28.598 (2381999216)|STATEMENT_EXECUTE|[55]
14:47:28.598 (2382012890)|HEAP_ALLOCATE|[55]|Bytes:4
14:47:28.598 (2382026089)|HEAP_ALLOCATE|[55]|Bytes:4
14:47:28.598 (2382037938)|VARIABLE_SCOPE_BEGIN|[55]|maintenanceCycleDate|Date|false|false
14:47:28.598 (2382052765)|VARIABLE_ASSIGNMENT|[55]|maintenanceCycleDate|"2018-06-06T00:00:00.000Z"
14:47:28.598 (2382057230)|STATEMENT_EXECUTE|[56]
14:47:28.598 (2382062426)|METHOD_EXIT|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.calculateMaintenanceCycle(Id, List<Work_Part__c>)
14:47:28.598 (2382070558)|METHOD_ENTRY|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.createNewRequest(Case, Date)
14:47:28.598 (2382075961)|VARIABLE_SCOPE_BEGIN|[59]|oldRequest|Case|true|false
14:47:28.598 (2382244127)|VARIABLE_ASSIGNMENT|[59]|oldRequest|{"Status":"New","LastModifiedDate":"2018-06-06T17:47:27.000Z","IsDeleted":false,"Priority":"Medium","Equipment__c":"01tf4000000gN1AAAU","IsClosed":false,"Subject":"1984 AMC Spirit Coup (1 more) ...","SystemModstamp":"2018-06-06T17:47:27.000Z","BusinessHoursId":"01mf4000000oPmtAAE","Vehicle__c":"a00f4000009dfhfAAA","Type":"Routine Maintenance","CreatedById":"005f4000001pRJZAA2","IsEscalated":false,"OwnerId":"005f4000001pRJZAA2","CreatedDate":"2018-06-06T17:47:27.000Z","IsClosedOnCreate":false,"CaseNumber":"00001155","Id":"500f400000569pQAAQ","Date_Reported__c":"2018-06-06T00:00:00.000Z","LastModifiedById":"005f4000001pRJZAA2"}|0x5d322c66
14:47:28.598 (2382258034)|VARIABLE_SCOPE_BEGIN|[59]|maintenanceCycleDate|Date|false|false
14:47:28.598 (2382267749)|VARIABLE_ASSIGNMENT|[59]|maintenanceCycleDate|"2018-06-06T00:00:00.000Z"
14:47:28.598 (2382272990)|STATEMENT_EXECUTE|[59]
14:47:28.598 (2382274668)|STATEMENT_EXECUTE|[60]
14:47:28.598 (2382282012)|VARIABLE_SCOPE_BEGIN|[60]|vehicle|Id|false|false
14:47:28.598 (2382341194)|VARIABLE_ASSIGNMENT|[60]|vehicle|"a00f4000009dfhfAAA"
14:47:28.598 (2382346580)|STATEMENT_EXECUTE|[61]
14:47:28.598 (2382352490)|VARIABLE_SCOPE_BEGIN|[61]|equipment|Id|false|false
14:47:28.598 (2382400862)|VARIABLE_ASSIGNMENT|[61]|equipment|"01tf4000000gN1AAAU"
14:47:28.598 (2382405972)|STATEMENT_EXECUTE|[62]
14:47:28.598 (2382416259)|VARIABLE_SCOPE_BEGIN|[62]|requestOrigin|String|false|false
14:47:28.598 (2382424512)|VARIABLE_ASSIGNMENT|[62]|requestOrigin|null
14:47:28.598 (2382428341)|STATEMENT_EXECUTE|[63]
14:47:28.598 (2382451091)|VARIABLE_SCOPE_BEGIN|[63]|requestSubject|String|false|false
14:47:28.598 (2382461783)|VARIABLE_ASSIGNMENT|[63]|requestSubject|"1984 AMC Spirit Coup (1 more) ..."
14:47:28.598 (2382466031)|STATEMENT_EXECUTE|[64]
14:47:28.598 (2382477891)|HEAP_ALLOCATE|[64]|Bytes:4
14:47:28.598 (2382488727)|VARIABLE_SCOPE_BEGIN|[64]|reportDate|Date|false|false
14:47:28.598 (2382502612)|VARIABLE_ASSIGNMENT|[64]|reportDate|"2018-06-06T00:00:00.000Z"
14:47:28.598 (2382506815)|STATEMENT_EXECUTE|[65]
14:47:28.598 (2382521354)|HEAP_ALLOCATE|[65]|Bytes:4
14:47:28.598 (2382546008)|VARIABLE_ASSIGNMENT|[65]|this.Type|"Routine Maintenance"|0x37529d3e
14:47:28.598 (2382560560)|VARIABLE_ASSIGNMENT|[65]|this.Subject|"1984 AMC Spirit Coup (1 more) ..."|0x37529d3e
14:47:28.598 (2382571761)|VARIABLE_ASSIGNMENT|[65]|this.Origin|null|0x37529d3e
14:47:28.598 (2382583841)|VARIABLE_ASSIGNMENT|[65]|this.Status|"New"|0x37529d3e
14:47:28.598 (2382605999)|VARIABLE_ASSIGNMENT|[65]|this.Equipment__c|"01tf4000000gN1AAAU"|0x37529d3e
14:47:28.598 (2382623813)|VARIABLE_ASSIGNMENT|[65]|this.Date_Reported__c|"2018-06-06T00:00:00.000Z"|0x37529d3e
14:47:28.598 (2382640756)|VARIABLE_ASSIGNMENT|[65]|this.Vehicle__c|"a00f4000009dfhfAAA"|0x37529d3e
14:47:28.598 (2382655489)|VARIABLE_ASSIGNMENT|[65]|this.Date_Due__c|"2018-06-06T00:00:00.000Z"|0x37529d3e
14:47:28.598 (2382667640)|VARIABLE_SCOPE_BEGIN|[65]|newRequest|Case|true|false
14:47:28.598 (2382686867)|VARIABLE_ASSIGNMENT|[65]|newRequest|{"Type":"Routine Maintenance","Subject":"1984 AMC Spirit Coup (1 more) ...","Status":"New","Equipment__c":"01tf4000000gN1AAAU","Date_Reported__c":"2018-06-06T00:00:00.000Z","Vehicle__c":"a00f4000009dfhfAAA","Date_Due__c":"2018-06-06T00:00:00.000Z"}|0x37529d3e
14:47:28.598 (2382693818)|STATEMENT_EXECUTE|[73]
14:47:28.598 (2382699445)|METHOD_EXIT|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.createNewRequest(Case, Date)
14:47:28.598 (2382706251)|VARIABLE_SCOPE_BEGIN|[26]|newMaintenanceRequest|Case|true|false
14:47:28.598 (2382722571)|VARIABLE_ASSIGNMENT|[26]|newMaintenanceRequest|{"Type":"Routine Maintenance","Subject":"1984 AMC Spirit Coup (1 more) ...","Status":"New","Equipment__c":"01tf4000000gN1AAAU","Date_Reported__c":"2018-06-06T00:00:00.000Z","Vehicle__c":"a00f4000009dfhfAAA","Date_Due__c":"2018-06-06T00:00:00.000Z"}|0x37529d3e
14:47:28.598 (2382729885)|STATEMENT_EXECUTE|[27]
14:47:28.598 (2382739149)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
14:47:28.598 (2382745618)|STATEMENT_EXECUTE|[28]
14:47:28.598 (2382751029)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:28.598 (2382764781)|HEAP_ALLOCATE|[19]|Bytes:5
14:47:28.598 (2382788332)|HEAP_ALLOCATE|[19]|Bytes:4
14:47:28.598 (2382793427)|VARIABLE_SCOPE_BEGIN|[19]|oldRequestId|Id|false|false
14:47:28.598 (2382851257)|VARIABLE_ASSIGNMENT|[19]|oldRequestId|"500f400000569pRAAQ"
14:47:28.598 (2382857300)|STATEMENT_EXECUTE|[19]
14:47:28.598 (2382858924)|STATEMENT_EXECUTE|[20]
14:47:28.598 (2382873178)|VARIABLE_SCOPE_BEGIN|[20]|oldRequest|Case|true|false
14:47:28.598 (2383127069)|VARIABLE_ASSIGNMENT|[20]|oldRequest|{"Status":"New","LastModifiedDate":"2018-06-06T17:47:27.000Z","IsDeleted":false,"Priority":"Medium","Equipment__c":"01tf4000000gN1AAAU","IsClosed":false,"Subject":"1984 AMC Spirit Coup (1 more) ...","SystemModstamp":"2018-06-06T17:47:27.000Z","BusinessHoursId":"01mf4000000oPmtAAE","Vehicle__c":"a00f4000009dfhfAAA","Type":"Routine Maintenance","CreatedById":"005f4000001pRJZAA2","IsEscalated":false,"OwnerId":"005f4000001pRJZAA2","CreatedDate":"2018-06-06T17:47:27.000Z","IsClosedOnCreate":false,"CaseNumber":"00001156","Id":"500f400000569pRAAQ","Date_Reported__c":"2018-06-06T00:00:00.000Z","LastModifiedById":"005f4000001pRJZAA2"}|0x72c0d9d4
14:47:28.598 (2383142345)|STATEMENT_EXECUTE|[21]
14:47:28.598 (2383158425)|VARIABLE_SCOPE_BEGIN|[21]|newRequest|Case|true|false
14:47:28.598 (2383357306)|VARIABLE_ASSIGNMENT|[21]|newRequest|{"Status":"Closed","LastModifiedDate":"2018-06-06T17:47:28.000Z","IsDeleted":false,"Priority":"Medium","Equipment__c":"01tf4000000gN1AAAU","IsClosed":true,"Subject":"1984 AMC Spirit Coup (1 more) ...","SystemModstamp":"2018-06-06T17:47:29.000Z","BusinessHoursId":"01mf4000000oPmtAAE","Vehicle__c":"a00f4000009dfhfAAA","Type":"Routine Maintenance","CreatedById":"005f4000001pRJZAA2","IsEscalated":false,"OwnerId":"005f4000001pRJZAA2","CreatedDate":"2018-06-06T17:47:27.000Z","IsClosedOnCreate":false,"CaseNumber":"00001156","Id":"500f400000569pRAAQ","Date_Reported__c":"2018-06-06T00:00:00.000Z","ClosedDate":"2018-06-06T17:47:28.000Z","LastModifiedById":"005f4000001pRJZAA2"}|0x42b427d1
14:47:28.598 (2383409397)|STATEMENT_EXECUTE|[24]
14:47:28.598 (2383411417)|STATEMENT_EXECUTE|[26]
14:47:28.598 (2383417253)|METHOD_ENTRY|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.calculateMaintenanceCycle(Id, List<Work_Part__c>)
14:47:28.598 (2383424949)|VARIABLE_SCOPE_BEGIN|[40]|oldRequestId|Id|false|false
14:47:28.598 (2383484543)|VARIABLE_ASSIGNMENT|[40]|oldRequestId|"500f400000569pRAAQ"
14:47:28.598 (2383490913)|VARIABLE_SCOPE_BEGIN|[40]|allWorkParts|List<Work_Part__c>|true|false
14:47:28.598 (2383501328)|VARIABLE_ASSIGNMENT|[40]|allWorkParts|[]|0x3ceb64ef
14:47:28.598 (2383508210)|STATEMENT_EXECUTE|[40]
14:47:28.598 (2383527468)|HEAP_ALLOCATE|[41]|Bytes:5
14:47:28.598 (2383540374)|VARIABLE_ASSIGNMENT|[41]|wp|null|
14:47:28.598 (2383545352)|STATEMENT_EXECUTE|[41]
14:47:28.598 (2383547033)|STATEMENT_EXECUTE|[46]
14:47:28.598 (2383555226)|HEAP_ALLOCATE|[46]|Bytes:4
14:47:28.598 (2383565966)|VARIABLE_SCOPE_BEGIN|[46]|maintenanceCycleDays|List<Decimal>|true|false
14:47:28.598 (2383585193)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:47:28.598 (2383593073)|VARIABLE_ASSIGNMENT|[46]|maintenanceCycleDays|[]|0x643adaa2
14:47:28.598 (2383603612)|STATEMENT_EXECUTE|[47]
14:47:28.598 (2383607067)|VARIABLE_SCOPE_BEGIN|[47]|shortestMaintenanceCycleDay|Integer|false|false
14:47:28.598 (2383614869)|HEAP_ALLOCATE|[47]|Bytes:4
14:47:28.598 (2383621007)|VARIABLE_ASSIGNMENT|[47]|shortestMaintenanceCycleDay|0
14:47:28.598 (2383633201)|STATEMENT_EXECUTE|[48]
14:47:28.598 (2383634814)|STATEMENT_EXECUTE|[55]
14:47:28.598 (2383647545)|HEAP_ALLOCATE|[55]|Bytes:4
14:47:28.598 (2383771560)|HEAP_ALLOCATE|[55]|Bytes:4
14:47:28.598 (2383786407)|VARIABLE_SCOPE_BEGIN|[55]|maintenanceCycleDate|Date|false|false
14:47:28.598 (2383802195)|VARIABLE_ASSIGNMENT|[55]|maintenanceCycleDate|"2018-06-06T00:00:00.000Z"
14:47:28.598 (2383807335)|STATEMENT_EXECUTE|[56]
14:47:28.598 (2383813144)|METHOD_EXIT|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.calculateMaintenanceCycle(Id, List<Work_Part__c>)
14:47:28.598 (2383821501)|METHOD_ENTRY|[26]|01pf400000Gbx3Z|MaintenanceRequestHelper.createNewRequest(Case, Date)
